variant,event_id,op_id,core,source_core_id,pipe,start,end
paced,ADD##1036,1036,2,1,PIPE_V,201414,201938
paced,COPY_OUT##2138,2138,2,1,PIPE_MTE3,201414,201419
paced,RELU##1037,1037,2,1,PIPE_V,201938,202462
paced,COPY_IN##2136,2136,2,1,PIPE_MTE2,202228,203872
paced,RELU##1038,1038,2,1,PIPE_V,202462,202986
paced,REDUCE##1039,1039,2,1,PIPE_V,202986,203510
paced,ADD##1040,1040,2,1,PIPE_V,203510,204034
paced,COPY_OUT##2139,2139,2,1,PIPE_MTE3,203510,203515
paced,RELU##1041,1041,2,1,PIPE_V,204034,204558
paced,RELU##1042,1042,2,1,PIPE_V,204558,205082
paced,REDUCE##1043,1043,2,1,PIPE_V,205082,205606
paced,ADD##1044,1044,2,1,PIPE_V,205606,206130
paced,COPY_OUT##2140,2140,2,1,PIPE_MTE3,205606,205608
paced,RELU##1045,1045,2,1,PIPE_V,206130,206654
paced,RELU##1046,1046,2,1,PIPE_V,206654,207178
paced,REDUCE##1047,1047,2,1,PIPE_V,207178,207702
paced,COPY_OUT##2141,2141,2,1,PIPE_MTE3,207702,207704
paced,COPY_IN##2174,2174,2,1,PIPE_MTE2,209850,210944
paced,COPY_IN##2178,2178,2,1,PIPE_MTE2,210944,210946
paced,ADD##1091,1091,2,1,PIPE_V,210946,211470
paced,COPY_IN##2175,2175,2,1,PIPE_MTE2,210946,212213
paced,RELU##1092,1092,2,1,PIPE_V,211470,211994
paced,RELU##1093,1093,2,1,PIPE_V,211994,212518
paced,COPY_IN##2176,2176,2,1,PIPE_MTE2,212213,213856
paced,REDUCE##1094,1094,2,1,PIPE_V,212518,213042
paced,ADD##1095,1095,2,1,PIPE_V,213042,213566
paced,COPY_OUT##2179,2179,2,1,PIPE_MTE3,213042,213047
paced,RELU##1096,1096,2,1,PIPE_V,213566,214090
paced,COPY_IN##2177,2177,2,1,PIPE_MTE2,213856,215500
paced,RELU##1097,1097,2,1,PIPE_V,214090,214614
paced,REDUCE##1098,1098,2,1,PIPE_V,214614,215138
paced,ADD##1099,1099,2,1,PIPE_V,215138,215662
paced,COPY_OUT##2180,2180,2,1,PIPE_MTE3,215138,215143
paced,RELU##1100,1100,2,1,PIPE_V,215662,216186
paced,RELU##1101,1101,2,1,PIPE_V,216186,216710
paced,REDUCE##1102,1102,2,1,PIPE_V,216710,217234
paced,ADD##1103,1103,2,1,PIPE_V,217234,217758
paced,COPY_OUT##2181,2181,2,1,PIPE_MTE3,217234,217236
paced,RELU##1104,1104,2,1,PIPE_V,217758,218282
paced,RELU##1105,1105,2,1,PIPE_V,218282,218806
paced,REDUCE##1106,1106,2,1,PIPE_V,218806,219330
paced,COPY_OUT##2182,2182,2,1,PIPE_MTE3,219330,219332
paced,COPY_IN##2215,2215,2,1,PIPE_MTE2,221478,222572
paced,COPY_IN##2219,2219,2,1,PIPE_MTE2,222572,222574
paced,ADD##1150,1150,2,1,PIPE_V,222574,223098
paced,COPY_IN##2216,2216,2,1,PIPE_MTE2,222574,223841
paced,RELU##1151,1151,2,1,PIPE_V,223098,223622
paced,RELU##1152,1152,2,1,PIPE_V,223622,224146
paced,COPY_IN##2217,2217,2,1,PIPE_MTE2,223841,225484
paced,REDUCE##1153,1153,2,1,PIPE_V,224146,224670
paced,ADD##1154,1154,2,1,PIPE_V,224670,225194
paced,COPY_OUT##2220,2220,2,1,PIPE_MTE3,224670,224675
paced,RELU##1155,1155,2,1,PIPE_V,225194,225718
paced,COPY_IN##2218,2218,2,1,PIPE_MTE2,225484,227128
paced,RELU##1156,1156,2,1,PIPE_V,225718,226242
paced,REDUCE##1157,1157,2,1,PIPE_V,226242,226766
paced,ADD##1158,1158,2,1,PIPE_V,226766,227290
paced,COPY_OUT##2221,2221,2,1,PIPE_MTE3,226766,226771
paced,RELU##1159,1159,2,1,PIPE_V,227290,227814
paced,RELU##1160,1160,2,1,PIPE_V,227814,228338
paced,REDUCE##1161,1161,2,1,PIPE_V,228338,228862
paced,ADD##1162,1162,2,1,PIPE_V,228862,229386
paced,COPY_OUT##2222,2222,2,1,PIPE_MTE3,228862,228864
paced,RELU##1163,1163,2,1,PIPE_V,229386,229910
paced,RELU##1164,1164,2,1,PIPE_V,229910,230434
paced,REDUCE##1165,1165,2,1,PIPE_V,230434,230958
paced,COPY_OUT##2223,2223,2,1,PIPE_MTE3,230958,230960
paced,COPY_IN##2256,2256,2,1,PIPE_MTE2,233106,234200
paced,COPY_IN##2260,2260,2,1,PIPE_MTE2,234200,234202
paced,ADD##1209,1209,2,1,PIPE_V,234202,234726
paced,COPY_IN##2257,2257,2,1,PIPE_MTE2,234202,235469
paced,RELU##1210,1210,2,1,PIPE_V,234726,235250
paced,RELU##1211,1211,2,1,PIPE_V,235250,235774
paced,COPY_IN##2258,2258,2,1,PIPE_MTE2,235469,237112
paced,REDUCE##1212,1212,2,1,PIPE_V,235774,236298
paced,ADD##1213,1213,2,1,PIPE_V,236298,236822
paced,COPY_OUT##2261,2261,2,1,PIPE_MTE3,236298,236303
paced,RELU##1214,1214,2,1,PIPE_V,236822,237346
paced,COPY_IN##2259,2259,2,1,PIPE_MTE2,237112,238756
paced,RELU##1215,1215,2,1,PIPE_V,237346,237870
paced,REDUCE##1216,1216,2,1,PIPE_V,237870,238394
paced,ADD##1217,1217,2,1,PIPE_V,238394,238918
paced,COPY_OUT##2262,2262,2,1,PIPE_MTE3,238394,238399
paced,RELU##1218,1218,2,1,PIPE_V,238918,239442
paced,RELU##1219,1219,2,1,PIPE_V,239442,239966
paced,REDUCE##1220,1220,2,1,PIPE_V,239966,240490
paced,ADD##1221,1221,2,1,PIPE_V,240490,241014
paced,COPY_OUT##2263,2263,2,1,PIPE_MTE3,240490,240492
paced,RELU##1222,1222,2,1,PIPE_V,241014,241538
paced,RELU##1223,1223,2,1,PIPE_V,241538,242062
paced,REDUCE##1224,1224,2,1,PIPE_V,242062,242586
paced,COPY_OUT##2264,2264,2,1,PIPE_MTE3,242586,242588
paced,COPY_IN##2297,2297,2,1,PIPE_MTE2,244734,245828
paced,COPY_IN##2301,2301,2,1,PIPE_MTE2,245828,245830
paced,ADD##1268,1268,2,1,PIPE_V,245830,246354
paced,COPY_IN##2298,2298,2,1,PIPE_MTE2,245830,247097
paced,RELU##1269,1269,2,1,PIPE_V,246354,246878
paced,RELU##1270,1270,2,1,PIPE_V,246878,247402
paced,COPY_IN##2299,2299,2,1,PIPE_MTE2,247097,248740
paced,REDUCE##1271,1271,2,1,PIPE_V,247402,247926
paced,ADD##1272,1272,2,1,PIPE_V,247926,248450
paced,COPY_OUT##2302,2302,2,1,PIPE_MTE3,247926,247931
paced,RELU##1273,1273,2,1,PIPE_V,248450,248974
paced,COPY_IN##2300,2300,2,1,PIPE_MTE2,248740,250384
paced,RELU##1274,1274,2,1,PIPE_V,248974,249498
paced,REDUCE##1275,1275,2,1,PIPE_V,249498,250022
paced,ADD##1276,1276,2,1,PIPE_V,250022,250546
paced,COPY_OUT##2303,2303,2,1,PIPE_MTE3,250022,250027
paced,RELU##1277,1277,2,1,PIPE_V,250546,251070
paced,RELU##1278,1278,2,1,PIPE_V,251070,251594
paced,REDUCE##1279,1279,2,1,PIPE_V,251594,252118
paced,ADD##1280,1280,2,1,PIPE_V,252118,252642
paced,COPY_OUT##2304,2304,2,1,PIPE_MTE3,252118,252120
paced,RELU##1281,1281,2,1,PIPE_V,252642,253166
paced,RELU##1282,1282,2,1,PIPE_V,253166,253690
paced,REDUCE##1283,1283,2,1,PIPE_V,253690,254214
paced,COPY_OUT##2305,2305,2,1,PIPE_MTE3,254214,254216
paced,COPY_IN##2338,2338,2,1,PIPE_MTE2,256362,257456
paced,COPY_IN##2342,2342,2,1,PIPE_MTE2,257456,257458
paced,ADD##1327,1327,2,1,PIPE_V,257458,257982
paced,COPY_IN##2339,2339,2,1,PIPE_MTE2,257458,258725
paced,RELU##1328,1328,2,1,PIPE_V,257982,258506
paced,RELU##1329,1329,2,1,PIPE_V,258506,259030
paced,COPY_IN##2340,2340,2,1,PIPE_MTE2,258725,260368
paced,REDUCE##1330,1330,2,1,PIPE_V,259030,259554
paced,ADD##1331,1331,2,1,PIPE_V,259554,260078
paced,COPY_OUT##2343,2343,2,1,PIPE_MTE3,259554,259559
paced,RELU##1332,1332,2,1,PIPE_V,260078,260602
paced,COPY_IN##2341,2341,2,1,PIPE_MTE2,260368,262012
paced,RELU##1333,1333,2,1,PIPE_V,260602,261126
paced,REDUCE##1334,1334,2,1,PIPE_V,261126,261650
paced,ADD##1335,1335,2,1,PIPE_V,261650,262174
paced,COPY_OUT##2344,2344,2,1,PIPE_MTE3,261650,261655
paced,RELU##1336,1336,2,1,PIPE_V,262174,262698
paced,RELU##1337,1337,2,1,PIPE_V,262698,263222
paced,REDUCE##1338,1338,2,1,PIPE_V,263222,263746
paced,ADD##1339,1339,2,1,PIPE_V,263746,264270
paced,COPY_OUT##2345,2345,2,1,PIPE_MTE3,263746,263748
paced,RELU##1340,1340,2,1,PIPE_V,264270,264794
paced,RELU##1341,1341,2,1,PIPE_V,264794,265318
paced,REDUCE##1342,1342,2,1,PIPE_V,265318,265842
paced,COPY_OUT##2346,2346,2,1,PIPE_MTE3,265842,265844
paced,COPY_IN##2379,2379,2,1,PIPE_MTE2,267990,269084
paced,COPY_IN##2383,2383,2,1,PIPE_MTE2,269084,269086
paced,ADD##1386,1386,2,1,PIPE_V,269086,269610
paced,COPY_IN##2380,2380,2,1,PIPE_MTE2,269086,270353
paced,RELU##1387,1387,2,1,PIPE_V,269610,270134
paced,RELU##1388,1388,2,1,PIPE_V,270134,270658
paced,COPY_IN##2381,2381,2,1,PIPE_MTE2,270353,271996
paced,REDUCE##1389,1389,2,1,PIPE_V,270658,271182
paced,ADD##1390,1390,2,1,PIPE_V,271182,271706
paced,COPY_OUT##2384,2384,2,1,PIPE_MTE3,271182,271187
paced,RELU##1391,1391,2,1,PIPE_V,271706,272230
paced,COPY_IN##2382,2382,2,1,PIPE_MTE2,271996,273640
paced,RELU##1392,1392,2,1,PIPE_V,272230,272754
paced,REDUCE##1393,1393,2,1,PIPE_V,272754,273278
paced,ADD##1394,1394,2,1,PIPE_V,273278,273802
paced,COPY_OUT##2385,2385,2,1,PIPE_MTE3,273278,273283
paced,RELU##1395,1395,2,1,PIPE_V,273802,274326
paced,RELU##1396,1396,2,1,PIPE_V,274326,274850
paced,REDUCE##1397,1397,2,1,PIPE_V,274850,275374
paced,ADD##1398,1398,2,1,PIPE_V,275374,275898
paced,COPY_OUT##2386,2386,2,1,PIPE_MTE3,275374,275376
paced,RELU##1399,1399,2,1,PIPE_V,275898,276422
paced,RELU##1400,1400,2,1,PIPE_V,276422,276946
paced,REDUCE##1401,1401,2,1,PIPE_V,276946,277470
paced,COPY_OUT##2387,2387,2,1,PIPE_MTE3,277470,277472
paced,COPY_IN##1446,1446,3,2,PIPE_MTE2,0,1641
paced,RELU##45,45,3,2,PIPE_V,1641,2165
paced,COPY_IN##1447,1447,3,2,PIPE_MTE2,1641,3282
paced,RELU##46,46,3,2,PIPE_V,2165,2689
paced,RELU##47,47,3,2,PIPE_V,2689,3213
paced,REDUCE##48,48,3,2,PIPE_V,3213,3737
paced,COPY_IN##1448,1448,3,2,PIPE_MTE2,3282,4926
paced,RELU##49,49,3,2,PIPE_V,3737,4261
paced,COPY_OUT##1450,1450,3,2,PIPE_MTE3,3737,3743
paced,RELU##50,50,3,2,PIPE_V,4261,4785
paced,RELU##51,51,3,2,PIPE_V,4785,5309
paced,COPY_IN##1449,1449,3,2,PIPE_MTE2,4926,6570
paced,REDUCE##52,52,3,2,PIPE_V,5309,5833
paced,RELU##53,53,3,2,PIPE_V,5833,6357
paced,COPY_OUT##1451,1451,3,2,PIPE_MTE3,5833,5839
paced,RELU##54,54,3,2,PIPE_V,6357,6881
paced,RELU##55,55,3,2,PIPE_V,6881,7405
paced,REDUCE##56,56,3,2,PIPE_V,7405,7929
paced,RELU##57,57,3,2,PIPE_V,7929,8453
paced,COPY_OUT##1452,1452,3,2,PIPE_MTE3,7929,7932
paced,RELU##58,58,3,2,PIPE_V,8453,8977
paced,RELU##59,59,3,2,PIPE_V,8977,9501
paced,REDUCE##60,60,3,2,PIPE_V,9501,10025
paced,COPY_OUT##1453,1453,3,2,PIPE_MTE3,10025,10028
paced,COPY_IN##1486,1486,3,2,PIPE_MTE2,12174,13268
paced,COPY_IN##1490,1490,3,2,PIPE_MTE2,13268,13270
paced,ADD##104,104,3,2,PIPE_V,13270,13794
paced,COPY_IN##1487,1487,3,2,PIPE_MTE2,13270,14537
paced,RELU##105,105,3,2,PIPE_V,13794,14318
paced,RELU##106,106,3,2,PIPE_V,14318,14842
paced,COPY_IN##1488,1488,3,2,PIPE_MTE2,14537,16180
paced,REDUCE##107,107,3,2,PIPE_V,14842,15366
paced,ADD##108,108,3,2,PIPE_V,15366,15890
paced,COPY_OUT##1491,1491,3,2,PIPE_MTE3,15366,15371
paced,RELU##109,109,3,2,PIPE_V,15890,16414
paced,COPY_IN##1489,1489,3,2,PIPE_MTE2,16180,17824
paced,RELU##110,110,3,2,PIPE_V,16414,16938
paced,REDUCE##111,111,3,2,PIPE_V,16938,17462
paced,ADD##112,112,3,2,PIPE_V,17462,17986
paced,COPY_OUT##1492,1492,3,2,PIPE_MTE3,17462,17467
paced,RELU##113,113,3,2,PIPE_V,17986,18510
paced,RELU##114,114,3,2,PIPE_V,18510,19034
paced,REDUCE##115,115,3,2,PIPE_V,19034,19558
paced,ADD##116,116,3,2,PIPE_V,19558,20082
paced,COPY_OUT##1493,1493,3,2,PIPE_MTE3,19558,19560
paced,RELU##117,117,3,2,PIPE_V,20082,20606
paced,RELU##118,118,3,2,PIPE_V,20606,21130
paced,REDUCE##119,119,3,2,PIPE_V,21130,21654
paced,COPY_OUT##1494,1494,3,2,PIPE_MTE3,21654,21656
paced,COPY_IN##1527,1527,3,2,PIPE_MTE2,23802,24896
paced,COPY_IN##1531,1531,3,2,PIPE_MTE2,24896,24898
paced,ADD##163,163,3,2,PIPE_V,24898,25422
paced,COPY_IN##1528,1528,3,2,PIPE_MTE2,24898,26165
paced,RELU##164,164,3,2,PIPE_V,25422,25946
paced,RELU##165,165,3,2,PIPE_V,25946,26470
paced,COPY_IN##1529,1529,3,2,PIPE_MTE2,26165,27808
paced,REDUCE##166,166,3,2,PIPE_V,26470,26994
paced,ADD##167,167,3,2,PIPE_V,26994,27518
paced,COPY_OUT##1532,1532,3,2,PIPE_MTE3,26994,26999
paced,RELU##168,168,3,2,PIPE_V,27518,28042
paced,COPY_IN##1530,1530,3,2,PIPE_MTE2,27808,29452
paced,RELU##169,169,3,2,PIPE_V,28042,28566
paced,REDUCE##170,170,3,2,PIPE_V,28566,29090
paced,ADD##171,171,3,2,PIPE_V,29090,29614
paced,COPY_OUT##1533,1533,3,2,PIPE_MTE3,29090,29095
paced,RELU##172,172,3,2,PIPE_V,29614,30138
paced,RELU##173,173,3,2,PIPE_V,30138,30662
paced,REDUCE##174,174,3,2,PIPE_V,30662,31186
paced,ADD##175,175,3,2,PIPE_V,31186,31710
paced,COPY_OUT##1534,1534,3,2,PIPE_MTE3,31186,31188
paced,RELU##176,176,3,2,PIPE_V,31710,32234
paced,RELU##177,177,3,2,PIPE_V,32234,32758
paced,REDUCE##178,178,3,2,PIPE_V,32758,33282
paced,COPY_OUT##1535,1535,3,2,PIPE_MTE3,33282,33284
paced,COPY_IN##1568,1568,3,2,PIPE_MTE2,35430,36524
paced,COPY_IN##1572,1572,3,2,PIPE_MTE2,36524,36526
paced,ADD##222,222,3,2,PIPE_V,36526,37050
paced,COPY_IN##1569,1569,3,2,PIPE_MTE2,36526,37793
paced,RELU##223,223,3,2,PIPE_V,37050,37574
paced,RELU##224,224,3,2,PIPE_V,37574,38098
paced,COPY_IN##1570,1570,3,2,PIPE_MTE2,37793,39436
paced,REDUCE##225,225,3,2,PIPE_V,38098,38622
paced,ADD##226,226,3,2,PIPE_V,38622,39146
paced,COPY_OUT##1573,1573,3,2,PIPE_MTE3,38622,38627
paced,RELU##227,227,3,2,PIPE_V,39146,39670
paced,COPY_IN##1571,1571,3,2,PIPE_MTE2,39436,41080
paced,RELU##228,228,3,2,PIPE_V,39670,40194
paced,REDUCE##229,229,3,2,PIPE_V,40194,40718
paced,ADD##230,230,3,2,PIPE_V,40718,41242
paced,COPY_OUT##1574,1574,3,2,PIPE_MTE3,40718,40723
paced,RELU##231,231,3,2,PIPE_V,41242,41766
paced,RELU##232,232,3,2,PIPE_V,41766,42290
paced,REDUCE##233,233,3,2,PIPE_V,42290,42814
paced,ADD##234,234,3,2,PIPE_V,42814,43338
paced,COPY_OUT##1575,1575,3,2,PIPE_MTE3,42814,42816
paced,RELU##235,235,3,2,PIPE_V,43338,43862
paced,RELU##236,236,3,2,PIPE_V,43862,44386
paced,REDUCE##237,237,3,2,PIPE_V,44386,44910
paced,COPY_OUT##1576,1576,3,2,PIPE_MTE3,44910,44912
paced,COPY_IN##1609,1609,3,2,PIPE_MTE2,47058,48152
paced,COPY_IN##1613,1613,3,2,PIPE_MTE2,48152,48154
paced,ADD##281,281,3,2,PIPE_V,48154,48678
paced,COPY_IN##1610,1610,3,2,PIPE_MTE2,48154,49421
paced,RELU##282,282,3,2,PIPE_V,48678,49202
paced,RELU##283,283,3,2,PIPE_V,49202,49726
paced,COPY_IN##1611,1611,3,2,PIPE_MTE2,49421,51064
paced,REDUCE##284,284,3,2,PIPE_V,49726,50250
paced,ADD##285,285,3,2,PIPE_V,50250,50774
paced,COPY_OUT##1614,1614,3,2,PIPE_MTE3,50250,50255
paced,RELU##286,286,3,2,PIPE_V,50774,51298
paced,COPY_IN##1612,1612,3,2,PIPE_MTE2,51064,52708
paced,RELU##287,287,3,2,PIPE_V,51298,51822
paced,REDUCE##288,288,3,2,PIPE_V,51822,52346
paced,ADD##289,289,3,2,PIPE_V,52346,52870
paced,COPY_OUT##1615,1615,3,2,PIPE_MTE3,52346,52351
paced,RELU##290,290,3,2,PIPE_V,52870,53394
paced,RELU##291,291,3,2,PIPE_V,53394,53918
paced,REDUCE##292,292,3,2,PIPE_V,53918,54442
paced,ADD##293,293,3,2,PIPE_V,54442,54966
paced,COPY_OUT##1616,1616,3,2,PIPE_MTE3,54442,54444
paced,RELU##294,294,3,2,PIPE_V,54966,55490
paced,RELU##295,295,3,2,PIPE_V,55490,56014
paced,REDUCE##296,296,3,2,PIPE_V,56014,56538
paced,COPY_OUT##1617,1617,3,2,PIPE_MTE3,56538,56540
paced,COPY_IN##1650,1650,3,2,PIPE_MTE2,58686,59780
paced,COPY_IN##1654,1654,3,2,PIPE_MTE2,59780,59782
paced,ADD##340,340,3,2,PIPE_V,59782,60306
paced,COPY_IN##1651,1651,3,2,PIPE_MTE2,59782,61049
paced,RELU##341,341,3,2,PIPE_V,60306,60830
paced,RELU##342,342,3,2,PIPE_V,60830,61354
paced,COPY_IN##1652,1652,3,2,PIPE_MTE2,61049,62692
paced,REDUCE##343,343,3,2,PIPE_V,61354,61878
paced,ADD##344,344,3,2,PIPE_V,61878,62402
paced,COPY_OUT##1655,1655,3,2,PIPE_MTE3,61878,61883
paced,RELU##345,345,3,2,PIPE_V,62402,62926
paced,COPY_IN##1653,1653,3,2,PIPE_MTE2,62692,64336
paced,RELU##346,346,3,2,PIPE_V,62926,63450
paced,REDUCE##347,347,3,2,PIPE_V,63450,63974
paced,ADD##348,348,3,2,PIPE_V,63974,64498
paced,COPY_OUT##1656,1656,3,2,PIPE_MTE3,63974,63979
paced,RELU##349,349,3,2,PIPE_V,64498,65022
paced,RELU##350,350,3,2,PIPE_V,65022,65546
paced,REDUCE##351,351,3,2,PIPE_V,65546,66070
paced,ADD##352,352,3,2,PIPE_V,66070,66594
paced,COPY_OUT##1657,1657,3,2,PIPE_MTE3,66070,66072
paced,RELU##353,353,3,2,PIPE_V,66594,67118
paced,RELU##354,354,3,2,PIPE_V,67118,67642
paced,REDUCE##355,355,3,2,PIPE_V,67642,68166
paced,COPY_OUT##1658,1658,3,2,PIPE_MTE3,68166,68168
paced,COPY_IN##1691,1691,3,2,PIPE_MTE2,70314,71408
paced,COPY_IN##1695,1695,3,2,PIPE_MTE2,71408,71410
paced,ADD##399,399,3,2,PIPE_V,71410,71934
paced,COPY_IN##1692,1692,3,2,PIPE_MTE2,71410,72677
paced,RELU##400,400,3,2,PIPE_V,71934,72458
paced,RELU##401,401,3,2,PIPE_V,72458,72982
paced,COPY_IN##1693,1693,3,2,PIPE_MTE2,72677,74320
paced,REDUCE##402,402,3,2,PIPE_V,72982,73506
paced,ADD##403,403,3,2,PIPE_V,73506,74030
paced,COPY_OUT##1696,1696,3,2,PIPE_MTE3,73506,73511
paced,RELU##404,404,3,2,PIPE_V,74030,74554
paced,COPY_IN##1694,1694,3,2,PIPE_MTE2,74320,75964
paced,RELU##405,405,3,2,PIPE_V,74554,75078
paced,REDUCE##406,406,3,2,PIPE_V,75078,75602
paced,ADD##407,407,3,2,PIPE_V,75602,76126
paced,COPY_OUT##1697,1697,3,2,PIPE_MTE3,75602,75607
paced,RELU##408,408,3,2,PIPE_V,76126,76650
paced,RELU##409,409,3,2,PIPE_V,76650,77174
paced,REDUCE##410,410,3,2,PIPE_V,77174,77698
paced,ADD##411,411,3,2,PIPE_V,77698,78222
paced,COPY_OUT##1698,1698,3,2,PIPE_MTE3,77698,77700
paced,RELU##412,412,3,2,PIPE_V,78222,78746
paced,RELU##413,413,3,2,PIPE_V,78746,79270
paced,REDUCE##414,414,3,2,PIPE_V,79270,79794
paced,COPY_OUT##1699,1699,3,2,PIPE_MTE3,79794,79796
paced,COPY_IN##1732,1732,3,2,PIPE_MTE2,81942,83036
paced,COPY_IN##1736,1736,3,2,PIPE_MTE2,83036,83038
paced,ADD##458,458,3,2,PIPE_V,83038,83562
paced,COPY_IN##1733,1733,3,2,PIPE_MTE2,83038,84305
paced,RELU##459,459,3,2,PIPE_V,83562,84086
paced,RELU##460,460,3,2,PIPE_V,84086,84610
paced,COPY_IN##1734,1734,3,2,PIPE_MTE2,84305,85948
paced,REDUCE##461,461,3,2,PIPE_V,84610,85134
paced,ADD##462,462,3,2,PIPE_V,85134,85658
paced,COPY_OUT##1737,1737,3,2,PIPE_MTE3,85134,85139
paced,RELU##463,463,3,2,PIPE_V,85658,86182
paced,COPY_IN##1735,1735,3,2,PIPE_MTE2,85948,87592
paced,RELU##464,464,3,2,PIPE_V,86182,86706
paced,REDUCE##465,465,3,2,PIPE_V,86706,87230
paced,ADD##466,466,3,2,PIPE_V,87230,87754
paced,COPY_OUT##1738,1738,3,2,PIPE_MTE3,87230,87235
paced,RELU##467,467,3,2,PIPE_V,87754,88278
paced,RELU##468,468,3,2,PIPE_V,88278,88802
paced,REDUCE##469,469,3,2,PIPE_V,88802,89326
paced,ADD##470,470,3,2,PIPE_V,89326,89850
paced,COPY_OUT##1739,1739,3,2,PIPE_MTE3,89326,89328
paced,RELU##471,471,3,2,PIPE_V,89850,90374
paced,RELU##472,472,3,2,PIPE_V,90374,90898
paced,REDUCE##473,473,3,2,PIPE_V,90898,91422
paced,COPY_OUT##1740,1740,3,2,PIPE_MTE3,91422,91424
paced,COPY_IN##1773,1773,3,2,PIPE_MTE2,93570,94664
paced,COPY_IN##1777,1777,3,2,PIPE_MTE2,94664,94666
paced,ADD##517,517,3,2,PIPE_V,94666,95190
paced,COPY_IN##1774,1774,3,2,PIPE_MTE2,94666,95933
paced,RELU##518,518,3,2,PIPE_V,95190,95714
paced,RELU##519,519,3,2,PIPE_V,95714,96238
paced,COPY_IN##1775,1775,3,2,PIPE_MTE2,95933,97576
paced,REDUCE##520,520,3,2,PIPE_V,96238,96762
paced,ADD##521,521,3,2,PIPE_V,96762,97286
paced,COPY_OUT##1778,1778,3,2,PIPE_MTE3,96762,96767
paced,RELU##522,522,3,2,PIPE_V,97286,97810
paced,COPY_IN##1776,1776,3,2,PIPE_MTE2,97576,99220
paced,RELU##523,523,3,2,PIPE_V,97810,98334
paced,REDUCE##524,524,3,2,PIPE_V,98334,98858
paced,ADD##525,525,3,2,PIPE_V,98858,99382
paced,COPY_OUT##1779,1779,3,2,PIPE_MTE3,98858,98863
paced,RELU##526,526,3,2,PIPE_V,99382,99906
paced,RELU##527,527,3,2,PIPE_V,99906,100430
paced,REDUCE##528,528,3,2,PIPE_V,100430,100954
paced,ADD##529,529,3,2,PIPE_V,100954,101478
paced,COPY_OUT##1780,1780,3,2,PIPE_MTE3,100954,100956
paced,RELU##530,530,3,2,PIPE_V,101478,102002
paced,RELU##531,531,3,2,PIPE_V,102002,102526
paced,REDUCE##532,532,3,2,PIPE_V,102526,103050
paced,COPY_OUT##1781,1781,3,2,PIPE_MTE3,103050,103052
paced,COPY_IN##1814,1814,3,2,PIPE_MTE2,105198,106292
paced,COPY_IN##1818,1818,3,2,PIPE_MTE2,106292,106294
paced,ADD##576,576,3,2,PIPE_V,106294,106818
paced,COPY_IN##1815,1815,3,2,PIPE_MTE2,106294,107561
paced,RELU##577,577,3,2,PIPE_V,106818,107342
paced,RELU##578,578,3,2,PIPE_V,107342,107866
paced,COPY_IN##1816,1816,3,2,PIPE_MTE2,107561,109204
paced,REDUCE##579,579,3,2,PIPE_V,107866,108390
paced,ADD##580,580,3,2,PIPE_V,108390,108914
paced,COPY_OUT##1819,1819,3,2,PIPE_MTE3,108390,108395
paced,RELU##581,581,3,2,PIPE_V,108914,109438
paced,COPY_IN##1817,1817,3,2,PIPE_MTE2,109204,110848
paced,RELU##582,582,3,2,PIPE_V,109438,109962
paced,REDUCE##583,583,3,2,PIPE_V,109962,110486
paced,ADD##584,584,3,2,PIPE_V,110486,111010
paced,COPY_OUT##1820,1820,3,2,PIPE_MTE3,110486,110491
paced,RELU##585,585,3,2,PIPE_V,111010,111534
paced,RELU##586,586,3,2,PIPE_V,111534,112058
paced,REDUCE##587,587,3,2,PIPE_V,112058,112582
paced,ADD##588,588,3,2,PIPE_V,112582,113106
paced,COPY_OUT##1821,1821,3,2,PIPE_MTE3,112582,112584
paced,RELU##589,589,3,2,PIPE_V,113106,113630
paced,RELU##590,590,3,2,PIPE_V,113630,114154
paced,REDUCE##591,591,3,2,PIPE_V,114154,114678
paced,COPY_OUT##1822,1822,3,2,PIPE_MTE3,114678,114680
paced,COPY_IN##1855,1855,3,2,PIPE_MTE2,116826,117920
paced,COPY_IN##1859,1859,3,2,PIPE_MTE2,117920,117922
paced,ADD##635,635,3,2,PIPE_V,117922,118446
paced,COPY_IN##1856,1856,3,2,PIPE_MTE2,117922,119189
paced,RELU##636,636,3,2,PIPE_V,118446,118970
paced,RELU##637,637,3,2,PIPE_V,118970,119494
paced,COPY_IN##1857,1857,3,2,PIPE_MTE2,119189,120832
paced,REDUCE##638,638,3,2,PIPE_V,119494,120018
paced,ADD##639,639,3,2,PIPE_V,120018,120542
paced,COPY_OUT##1860,1860,3,2,PIPE_MTE3,120018,120023
paced,RELU##640,640,3,2,PIPE_V,120542,121066
paced,COPY_IN##1858,1858,3,2,PIPE_MTE2,120832,122476
paced,RELU##641,641,3,2,PIPE_V,121066,121590
paced,REDUCE##642,642,3,2,PIPE_V,121590,122114
paced,ADD##643,643,3,2,PIPE_V,122114,122638
paced,COPY_OUT##1861,1861,3,2,PIPE_MTE3,122114,122119
paced,RELU##644,644,3,2,PIPE_V,122638,123162
paced,RELU##645,645,3,2,PIPE_V,123162,123686
paced,REDUCE##646,646,3,2,PIPE_V,123686,124210
paced,ADD##647,647,3,2,PIPE_V,124210,124734
paced,COPY_OUT##1862,1862,3,2,PIPE_MTE3,124210,124212
paced,RELU##648,648,3,2,PIPE_V,124734,125258
paced,RELU##649,649,3,2,PIPE_V,125258,125782
